PIC_ID,WETLAND_NAME,ADDRESS,LATITUDE,LONGITUDE,WETLAND_TYPE
1,여물지습지,경상북도 상주시 이안면 여물리,"N35°25’19.68""","E129°00’09.11""",담수호습지
2,죽안습지,경상북도 예천군 유천면 죽안리,"N35°25’30.90""","E129°00’02.26""",저습지
3,우본지습지,경상북도 문경시 산양면 우본리,"N35°25’38.01""","E129°00’01.27""",담수호습지
4,어화습지,경상북도 예천군 지보면 마산리,"N35°31’21.59""","E129°03’01.21""",소택지
5,금천습지(예천),경상북도 예천군 용궁면 금남리,"N35°22’13.28""","E128°54’44.15""",하도습지
6,연화지습지,경상북도 문경시 산양면 연소리,"N35°28’25.10""","E129°04’58.61""",담수호습지
7,산택지습지,경상북도 예천군 용궁면 산택리,"N35°28’10.40""","E129°06’00.05""",담수호습지
8,원당지습지(예천),경상북도 예천군 용궁면 무이리,"N35°26’43.00""","E129°04’10.92""",담수호습지
9,달지저수지,경상북도 문경시 영순면 달지리,"N35°24’23.46""","E129°06’01.30""",담수호습지
10,참나무실못습지,경상북도 문경시 영순면 사근리,"N35°24’57.51""","E129°07’40.78""",담수호습지
11,화신천습지,경상북도 의성군 안사면 쌍호리,"N35°26’37.02""","E129°08’37.30""",하도습지
12,광산천우각호습지,경상북도 안동시 풍천면 신성리,"N35°26’43.71""","E129°08’29.19""",우각호습지
13,성유리습지,경상북도 문경시 가은읍 전곡리,"N35°26’57.37""","E129°08’13.09""",하도습지
14,육십령습지,경상남도 함양군 서상면 상남리,"N35°27’07.63""","E129°07’46.33""",소택지
15,마평습지,경상남도 함양군 병곡면 광평리,"N35°27’05.82""","E129°08’14.14""",저습지
16,대광습지(함양),경상남도 함양군 병곡면 광평리,"N35°26’59.45""","E129°08’12.96""",소택지
17,도곡리 보습지,경상북도 김천시 지례면 도곡리,"N35°28’55.02""","E129°03’35.67""",보습지
18,유성리 보습지,경상북도 김천시 증산면 유성리,"N35°29’08.34""","E129°03’22.78""",보습지
19,배바위 보습지,경상북도 성주군 금수면 무학리,"N35°28’33.62""","E128°20’38.54""",보습지
20,창천리 보습지,경상북도 성주군 가천면 창천리,"N35°30’06.91""","E128°21’41.30""",보습지
21,성주호2습지,경상북도 성주군 금수면 후평리,"N35°20’18.01""","E128°18’47.50""",인공호습지
22,봉비암보습지,경상북도 성주군 수륜면 수성리,"N35°20’19.40""","E128°18’16.42""",보습지
23,동암교 하도습지,경상북도 성주군 선남면 동암리,"N35°20’39.71""","E128°18’46.23""",하도습지
24,서재리 하도습지,대구광역시 달성군 다사읍 박곡리,"N35°19’25.09""","E128°17’47.79""",하도습지
25,호촌늪,경상북도 고령군 다산면 호촌리,"N35°20’06.79""","E128°22’20.25""",우각호습지
26,씩실늪,대구광역시 달성군 논공읍 삼리리,"N35°21’48.00""","E128°24’13.92""",우각호습지
27,장암습지(상주),경상북도 상주시 화북면 장암리,"N35°07’29.25""","E128°13’26.33""",보습지
28,신촌리보습지,경상북도 상주시 내서면 신촌리,"N35°07’46.77""","E128°10’20.29""",보습지
29,오태저수지습지,경상북도 상주시 공검면 오태리,"N35°07’43.17""","E128°10’55.89""",인공호습지
30,오태리 묵논습지,경상북도 상주시 공검면 오태리,"N35°11’05.19""","E128°08’16.20""",소택지
31,남적동 보습지,경상북도 상주시 외서면 관동리,"N35°14’11.10""","E128°08’28.38""",보습지
32,상판저수지습지,경상북도 상주시 공성면 우하리,"N35°10’14.99""","E127°58’16.08""",인공호습지
33,무을저수지습지,경상북도 구미시 무을면 안곡리,"N35°10’14.01""","E127°59’01.16""",인공호습지
34,대원저수지습지,경상북도 구미시 옥성면 대원리,"N35°14’02.20""","E127°58’24.17""",인공호습지
35,안사리 하도습지,경상북도 의성군 안사면 안사리,"N35°12’54.06""","E127°57’51.62""",하도습지
36,봉양리 묵논습지,경상북도 의성군 안계면 봉양리,"N35°12’12.97""","E127°58’35.98""",하도습지
37,비안교 하도습지,경상북도 의성군 비안면 용천리,"N35°12’44.36""","E128°00’19.01""",하도습지
38,다삼교보습지,경상북도 김천시 봉산면 신리,"N35°16’49.74""","E128°03’16.08""",보습지
39,신촌리 하도습지,경상북도 김천시 개령면 황계리,"N35°15’14.06""","E127°59’13.01""",하도습지
40,길지습지,경상북도 김천시 아포읍 제석리,"N35°08’12.97""","E128°09’51.38""",인공호습지
41,김천교 하도습지,경상북도 김천시 감천면 금송리,"N35°09’55.72""","E128°08’57.91""",하도습지
42,황산리 하도습지,경상북도 구미시 고아읍 황산리,"N35°09’00.63""","E128°09’38.98""",하도습지
43,관심리 하도습지,경상북도 구미시 선산읍 원리,"N35°08’28.40""","E128°09’55.75""",하도습지
44,월곡리 하도습지,경상북도 구미시 해평면 월곡리,"N35°09’33.40""","E127°57’45.60""",하도습지
45,대성저수지습지,경상북도 김천시 아포읍 대성리,"N35°10’02.08""","E127°56’18.60""",인공호습지
46,포남리 하도습지,경상북도 칠곡군 석적읍 포남리,"N35°11’08.12""","E127°54’27.19""",하도습지
47,세천늪(대구),대구광역시 달성군 다사읍 세천리,"N35°12’37.10""","E128°13’11.21""",담수호습지
48,회천습지,경상북도 고령군 운수면 봉평리,"N35°13’45.28""","E128°06’07.59""",하도습지
49,위천늪,대구광역시 달성군 논공읍 위천리,"N35°13’46.16""","E128°06’21.88""",하도습지
50,달성습지,대구광역시 달성군 화원읍 구라리,"N35°26’21.54""","E128°28’54.15""",하도습지
51,봉촌리습지,경상북도 고령군 다산면 노곡리,"N35°34’16.74""","E128°30’17.85""",하도습지
52,낫늪,대구광역시 달성군 논공읍 상리,"N35°33’49.78""","E128°30’44.50""",우각호습지
53,노원습지,대구광역시 달성군 다사읍 방천리,"N35°35’12.37""","E128°29’21.88""",하도습지
54,유등지습지,경상북도 칠곡군 동명면 금암리,"N35°26’13.54""","E128°23’28.00""",담수호습지
55,서리지습지,경상북도 칠곡군 동명면 봉암리,"N35°26’11.31""","E128°22’47.24""",담수호습지
56,광대골지습지,경상북도 칠곡군 동명면 구덕리,"N35°25’32.20""","E128°26’56.77""",담수호습지
57,단산지,경상북도 칠곡군 동명면 구덕리,"N35°25’40.72""","E128°27’46.93""",인공호습지
58,성당못,대구광역시 달서구 성당동,"N35°24’41.73""","E128°28’03.14""",담수호습지
59,수성못,대구광역시 달성군 가창면 용계리,"N35°26’40.39""","E128°22’59.96""",인공호습지
60,팔현습지,경상북도 경산시 압량면 금구리,"N35°27’39.93""","E128°23’18.97""",하도습지
61,금강습지,경상북도 경산시 압량면 금구리,"N35°31’38.94""","E128°26’21.67""",하도습지
62,안심습지,경상북도 경산시 압량면 금구리,"N35°36’42.80""","E128°24’54.93""",담수호습지
63,가남지,경상북도 경산시 압량면 금구리,"N35°33’39.98""","E128°26’00.19""",인공호습지
64,논방골 묵논,경상북도 영천시 금호읍 남성리,"N35°23’26.35""","E128°38’52.55""",소택지
65,문천지,경상북도 경산시 진량읍 문천리,"N35°23’46.42""","E128°35’53.20""",담수호습지
66,풍락제습지,경상북도 영천시 청통면 대평리,"N35°26’01.92""","E128°29’37.84""",담수호습지
67,작은 소월지습지,경상북도 경산시 와촌면 소월리,"N35°31’15.70""","E128°23’01.59""",담수호습지
68,황정습지,경상북도 영천시 금호읍 관정리,"N35°31’13.48""","E128°22’42.27""",하도습지
69,금노습지,경상북도 영천시 금호읍 봉죽리,"N35°31’16.97""","E128°23’09.47""",하도습지
70,화룡습지,경상북도 영천시 청통면 호당리,"N35°33’16.58""","E128°24’58.65""",하도습지
71,단포습지,경상북도 영천시 고경면 단포리,"N35°31’00.46""","E128°24’02.56""",하도습지
72,오통내지,경상북도 영천시 대창면 대창리,"N35°33’46.75""","E128°24’23.87""",하도습지
73,청못,경상북도 영천시 금호읍 구암리,"N35°32’45.06""","E128°24’00.62""",담수호습지
74,우로지,경상북도 영천시 고경면 단포리,"N35°35’51.42""","E128°22’29.69""",생태수변공원
75,유상대제습지,경상북도 영천시 북안면 유상리,"N35°26’31.51""","E128°27’13.35""",담수호습지
76,탑지습지,경상북도 영천시 금호읍 신월리,"N35°32’50.29""","E128°32’56.79""",담수호습지
77,내리교 보습지,경상북도 경산시 압량면 내리,"N35°20’17.96""","E128°40’20.25""",보습지
78,연지습지(경산),경상북도 경산시 진량읍 선화리,"N35°15’44.53""","E128°40’42.40""",담수호습지
79,동자지습지,경상북도 경산시 진량읍 선화리,"N35°19’10.73""","E128°40’21.44""",담수호습지
80,바느리못습지,경상북도 경산시 압량면 의송리,"N35°17’28.06""","E128°40’21.94""",담수호습지
81,감못습지,경상북도 경산시 압량면 신대리,"N35°17’59.96""","E128°41’08.70""",담수호습지
82,도진습지,경상북도 고령군 우곡면 야정리,"N35°17’53.46""","E128°39’51.46""",하도습지
83,소가천습지,경상북도 고령군 대가야읍 본관리,"N35°18’26.46""","E128°39’30.32""",하도습지
84,구곡습지,경상북도 고령군 개진면 구곡리,"N35°18’28.56""","E128°39’23.69""",배후습지
85,박석진교습지,경상북도 고령군 개진면 부리,"N34°53’42.73""","E128°22’22.14""",배후습지
86,봉산늪(고령),경상북도 고령군 우곡면 봉산리,"N34°46’34.40""","E128°24’33.21""",담수호습지
87,진촌늪,경상북도 고령군 개진면 부리,"N34°52’00.20""","E128°26’47.20""",담수호습지
88,지동늪,대구광역시 달성군 현풍면 지리,"N34°53’03.93""","E128°27’17.61""",담수호습지
89,청덕습지,경상남도 합천군 청덕면 가현리,"N35°01’24.45""","E127°46’55.73""",하도습지
90,성산습지,경상남도 합천군 쌍책면 다라리,"N34°57’46.59""","E127°52’31.47""",하도습지
91,적포습지,경상남도 합천군 청덕면 적포리,"N34°57’25.68""","E127°53’29.54""",하도습지
92,오방곡못,경상남도 합천군 청덕면 앙진리,"N34°57’55.03""","E127°45’52.85""",담수호습지
93,앙진못,경상남도 합천군 청덕면 앙진리,"N34°57’31.76""","E127°47’18.19""",담수호습지
94,장천웃늪,경상남도 창녕군 이방면 장천리,"N34°59’43.26""","E127°47’38.63""",담수호습지
95,부수못,경상남도 합천군 적중면 부수리,"N35°08’18.30""","E127°41’49.45""",담수호습지
96,가항수로늪,경상남도 창녕군 유어면 가항리,"N35°10’31.03""","E127°55’42.91""",배후습지
97,유어교습지,경상남도 창녕군 유어면 가항리,"N35°01’25.61""","E127°54’30.34""",하도습지
98,대학지,경상남도 창녕군 대지면 본초리,"N35°00’51.87""","E127°55’12.48""",담수호습지
99,팔락늪,경상남도 창녕군 유어면 미구리,"N34°59’08.56""","E127°54’45.01""",담수호습지
100,가항늪,경상남도 창녕군 유어면 가항리,"N35°02’11.33""","E127°47’20.31""",배후습지
101,목포늪,경상남도 창녕군 이방면 안리,"N35°01’47.04""","E127°47’02.20""",배후습지
102,사지포늪,경상남도 창녕군 대합면 신당리,"N35°04’41.83""","E127°43’57.86""",배후습지
103,우포늪,경상남도 창녕군 유어면 대대리,"N35°10’56.86""","E127°37’35.10""",배후습지
104,쪽지벌늪,경상남도 창녕군 이방면 옥천리,"N35°09’35.15""","E127°39’10.19""",배후습지
105,용호(대곡호),경상남도 창녕군 대합면 목단리,"N35°17’30.98""","E128°22’31.30""",배후습지
106,감암습지,경상남도 의령군 부림면 감암리,"N35°18’14.83""","E128°24’27.39""",하도습지
107,신반천습지,경상남도 의령군 부림면 대곡리,"N35°14’07.31""","E128°22’57.90""",하도습지
108,번개늪,경상남도 창녕군 계성면 봉산리,"N35°15’12.17""","E128°21’39.46""",담수호습지
109,대곡늪,경상남도 창녕군 남지읍 대곡리,"N35°16’31.99""","E128°17’53.97""",담수호습지
110,박진교습지,경상남도 창녕군 남지읍 대곡리,"N35°17’42.54""","E128°19’30.62""",하도습지
111,성사습지,경상남도 창녕군 남지읍 성사리,"N35°14’10.82""","E128°22’05.45""",담수호습지
112,신전늪(창녕),경상남도 창녕군 남지읍 신전리,"N35°18’18.49""","E128°18’08.87""",담수호습지
113,월상늪(창녕),경상남도 창녕군 남지읍 월하리,"N35°18’05.61""","E128°20’23.52""",담수호습지
114,월평습지(창녕),경상남도 창녕군 남지읍 월하리,"N35°21’15.34""","E128°25’58.00""",하도습지
115,장척지,경상남도 창녕군 영산면 신제리,"N35°21’42.07""","E128°25’37.55""",담수호습지
116,대봉습지,경상남도 창녕군 장마면 대봉리,"N35°21’01.19""","E128°26’53.05""",배후습지
117,내내늪,경상남도 함안군 칠서면 계내리,"N35°22’24.56""","E128°27’55.70""",담수호습지
118,신점늪,경상남도 함안군 칠서면 용성리,"N35°19’19.23""","E128°24’04.42""",담수호습지
119,공영교습지,경상남도 창녕군 남지읍 성사리,"N35°21’48.86""","E128°27’02.55""",하도습지
120,돈대늪,경상남도 의령군 용덕면 소상리,"N35°22’11.96""","E128°26’59.11""",하도습지
121,구소늪,경상남도 의령군 용덕면 소상리,"N35°20’46.72""","E128°25’43.89""",배후습지
122,소상늪,경상남도 의령군 용덕면 정동리,"N35°20’46.01""","E128°23’36.56""",하도습지
123,교암늪,경상남도 의령군 의령읍 정암리,"N35°20’53.15""","E128°23’36.10""",하도습지
124,수곡늪,경상남도 함안군 군북면 박곡리,"N35°20’58.45""","E128°23’52.82""",담수호습지
125,석교천습지,경상남도 함안군 군북면 사도리,"N35°21’02.67""","E128°24’00.94""",하도습지
126,뜬늪,경상남도 함안군 군북면 월촌리,"N35°21’07.88""","E128°24’12.57""",생태수변공원
127,유전늪,경상남도 함안군 군북면 유현리,"N35°20’21.76""","E128°20’14.17""",담수호습지
128,대평늪,경상남도 함안군 법수면 대송리,"N35°19’18.62""","E128°20’52.54""",담수호습지
129,질날늪,경상남도 함안군 법수면 우거리,"N35°18’49.97""","E128°22’52.42""",담수호습지
130,황새몰늪,경상남도 함안군 법수면 황사리,"N35°18’49.69""","E128°22’41.98""",담수호습지
131,매곡작은늪,경상남도 함안군 법수면 황사리,"N35°19’28.48""","E128°19’27.40""",담수호습지
132,악양습지(의령),경상남도 의령군 정곡면 적곡리,"N35°19’45.52""","E128°19’09.37""",하도습지
133,장자늪(의령),경상남도 의령군 지정면 마산리,"N35°20’37.71""","E128°31’31.92""",배후습지
134,자연저수지,경상남도 함안군 가야읍 묘사리,"N35°22’06.93""","E128°31’00.23""",담수호습지
135,도화늪,경상남도 함안군 가야읍 산서리,"N35°22’22.32""","E128°30’52.84""",담수호습지
136,윤동늪,경상남도 함안군 대산면 구혜리,"N35°22’38.25""","E128°28’39.77""",담수호습지
137,구혜늪,경상남도 함안군 대산면 구혜리,"N35°22’47.02""","E128°29’42.19""",담수호습지
138,복구늪,경상남도 함안군 대산면 부목리,"N35°23’44.05""","E128°30’04.70""",내수면어업
139,도흥늪,경상남도 함안군 대산면 부목리,"N35°22’52.61""","E128°30’23.66""",담수호습지
140,옥열늪,경상남도 함안군 대산면 옥렬리,"N35°23’02.27""","E128°30’16.95""",하도습지
141,대산늪(함안),경상남도 함안군 대산면 장암리,"N35°22’31.59""","E128°30’59.56""",담수호습지
142,입사늪,경상남도 함안군 대산면 장암리,"N35°21’56.71""","E128°30’05.97""",담수호습지
143,월포늪(함안),경상남도 함안군 대산면 평림리,"N35°21’06.82""","E128°29’17.82""",담수호습지
144,미나리늪,경상남도 함안군 대산면 하기리,"N35°18’48.55""","E128°32’59.51""",담수호습지
145,하기늪,경상남도 함안군 대산면 하기리,"N35°13’55.56""","E128°24’51.95""",담수호습지
146,평기늪,경상남도 함안군 대산면 하기리,"N35°13’22.47""","E128°24’39.08""",담수호습지
147,평기2늪,경상남도 함안군 대산면 하기리,"N35°33’11.73""","E127°42’44.48""",담수호습지
148,신대늪(함안),경상남도 함안군 대산면 하기리,"N35°33’32.60""","E127°43’20.35""",담수호습지
149,은안늪(나비늪),경상남도 함안군 법수면 윤외리,"N35°43’04.16""","E127°39’49.43""",담수호습지
150,옥수늪,경상남도 함안군 법수면 윤외리,"N35°43’33.12""","E127°40’52.87""",담수호습지
151,점늪,경상남도 함안군 칠서면 태곡리,"N35°41’24.69""","E127°41’15.41""",담수호습지
152,송진늪,경상남도 함안군 칠서면 용성리,"N35°38’59.64""","E127°41’29.53""",하도습지
153,마천늪,경상남도 창녕군 부곡면 청암리,"N35°36’37.34""","E127°48’03.93""",하도습지
154,구신늪,경상남도 함안군 칠서면 이룡리,"N35°37’38.28""","E127°48’55.17""",담수호습지
155,한늪,경상남도 함안군 칠서면 이룡리,"N35°29’38.29""","E127°48’43.86""",담수호습지
156,화전습지,경상남도 밀양시 무안면 모로리,"N35°30’53.21""","E127°48’05.19""",하도습지
157,무안습지,경상남도 밀양시 무안면 무안리,"N35°31’09.57""","E127°45’46.04""",하도습지
158,판곡습지,경상남도 밀양시 무안면 삼태리,"N35°33’19.26""","E127°46’45.88""",하도습지
159,지산습지(창녕),경상남도 창녕군 부곡면 구산리,"N35°30’54.30""","E127°47’00.19""",하도습지
160,점촌습지,경상남도 밀양시 무안면 성덕리,"N35°31’34.78""","E127°46’59.49""",하도습지
161,남암습지,경상남도 함안군 칠북면 덕남리,"N35°30’33.16""","E127°44’39.19""",인공수로습지
162,덕남1늪,경상남도 함안군 칠북면 덕남리,"N35°33’43.91""","E128°00’45.78""",담수호습지
163,덕남2늪,경상남도 함안군 칠서면 이룡리,"N35°32’02.80""","E127°59’49.96""",담수호습지
164,이용늪,경상남도 함안군 칠서면 이룡리,"N35°32’54.12""","E128°10’01.80""",담수호습지
165,산남저수지,경상남도 창원시의창구 동읍 금산리,"N35°34’31.67""","E127°59’57.19""",담수호습지
166,정병산습지,경상남도 창원시의창구 동읍 덕산리,"N35°24’39.03""","E128°06’15.56""",소택지
167,주남저수지,경상남도 창원시의창구 동읍 석산리,"N35°25’19.25""","E128°07’40.60""",담수호습지
168,동판저수지,경상남도 창원시의창구 동읍 월잠리,"N35°35’59.47""","E128°14’46.18""",담수호습지
169,보라소습지,경상남도 밀양시 산외면 희곡리,"N35°34’18.21""","E128°17’29.57""",하도습지
170,냉천늪,경상남도 밀양시 삼랑진읍 송지리,"N35°32’43.56""","E128°04’38.38""",하도습지
171,삼랑진늪,경상남도 밀양시 삼랑진읍 송지리,"N35°31’49.96""","E128°06’22.62""",하도습지
172,밀주습지,경상남도 밀양시 상남면 예림리,"N35°33’59.12""","E128°08’19.23""",하도습지
173,도요습지,경상남도 김해시 생림면 도요리,"N35°33’33.46""","E128°07’55.94""",생태수변공원
174,운창늪,경상남도 김해시 진영읍 설창리,"N35°32’33.19""","E128°07’18.36""",하도습지
175,본산늪,경상남도 김해시 진영읍 설창리,"N35°36’38.30""","E128°13’43.00""",하도습지
176,모정습지,경상남도 김해시 한림면 금곡리,"N35°36’12.27""","E128°13’21.51""",하도습지
177,한림정늪,경상남도 김해시 한림면 장방리,"N35°34’00.59""","E128°11’43.81""",하도습지
178,화포습지,경상남도 김해시 한림면 퇴래리,"N35°35’21.97""","E128°11’25.58""",하도습지
179,오산습지(밀양),경상남도 밀양시 상남면 외산리,"N35°34’42.06""","E128°12’48.30""",하도습지
180,감노습지,경상남도 김해시 상동면 감노리,"N35°32’35.20""","E128°17’05.71""",하도습지
181,매리습지,경상남도 김해시 상동면 매리,"N35°34’20.20""","E128°20’30.63""",하도습지
182,회산습지,경상남도 양산시 물금읍 증산리,"N35°30’51.51""","E128°21’58.14""",하도습지
183,원동습지,경상남도 양산시 원동면 용당리,"N35°31’11.68""","E128°21’29.35""",하도습지
184,염막습지,경상남도 김해시 대동면 수안리,"N35°33’55.01""","E128°21’19.34""",하도습지
185,둔치습지,경상남도 김해시 주촌면 농소리,"N35°51’25.76""","E128°42’02.69""",하도습지
186,차등습지,경상남도 김해시 대동면 수안리,"N35°51’56.42""","E128°45’39.47""",하도습지
187,엄궁습지,경상남도 김해시 대동면 수안리,"N35°51’54.25""","E128°44’57.60""",하도습지
188,삼락습지,경상남도 김해시 대동면 수안리,"N35°52’13.51""","E128°44’16.54""",하도습지
189,일웅도습지,경상남도 김해시 대동면 수안리,"N35°50’55.68""","E128°47’18.74""",하도습지
190,모래불습지,경상남도 양산시 상북면 소석리,"N35°50’03.06""","E128°46’04.94""",하도습지
191,와곡습지,경상남도 양산시 상북면 소토리,"N35°51’13.89""","E128°47’32.65""",생태수변공원
192,신전습지(양산),경상남도 양산시 상북면 상삼리,"N35°57’05.99""","E128°48’52.55""",하도습지
193,신불산1습지,경상남도 양산시 원동면 대리,"N35°56’41.6""","E128°49’39.0""",저층습원
194,신불산2습지,경상남도 양산시 상북면 좌삼리,"N35°53’36.44""","E128°50’43.07""",저층습원
195,신불산3습지,경상남도 양산시 상북면 좌삼리,"N35°52’10.84""","E128°47’21.54""",저층습원
196,신불산4습지,경상남도 양산시 원동면 대리,"N35°52’18.44""","E128°48’00.55""",저층습원
197,삼수습지,경상남도 양산시 하북면 백록리,"N35°55’36.3""","E128°48’56.9""",하도습지
198,삼감습지,경상남도 양산시 하북면 용연리,"N35°49’00.53""","E129°29’07.53""",하도습지
199,화엄늪,경상남도 양산시 하북면 용연리,"N35°49’15.72""","E129°30’26.38""",저층습원
200,무제치4늪,울산광역시 울주군 삼동면 조일리,"N35°49’09.09""","E129°27’55.53""",고층습원
201,밀밭늪,경상남도 양산시 하북면 용연리,"N36°00’37.01""","E129°15’46.06""",저층습원
202,안적늪,경상남도 양산시 하북면 용연리,"N35°59’15.26""","E129°15’21.06""",저층습원
203,안적3늪,경상남도 양산시 하북면 용연리,"N35°59’15.51""","E129°17’01.94""",소택지
204,대성늪,경상남도 양산시 하북면 용연리,"N35°49’13.56""","E129°09’46.85""",소택지
205,대성뒷늪,경상남도 양산시 하북면 용연리,"N35°52’00.81""","E129°04’49.24""",소택지
206,대성1늪,경상남도 양산시 하북면 용연리,"N35°43’39.94""","E129°12’15.52""",소택지
207,대성2늪,경상남도 양산시 하북면 용연리,"N35°44’51.18""","E129°12’04.87""",소택지
208,무제치1늪,울산광역시 울주군 삼동면 조일리,"N35°47’19.99""","E129°11’51.64""",저층습원
209,무제치2늪,울산광역시 울주군 삼동면 조일리,"N35°47’31.75""","E129°12’01.81""",저층습원
210,무제치3늪,울산광역시 울주군 삼동면 조일리,"N35°45’08.50""","E129°09’21.07""",저층습원
211,화제늪,경상남도 양산시 동면 석산리,"N35°47’47.19""","E129°14’32.68""",하도습지
212,양산습지,경상남도 양산시 동면 가산리,"N35°46’26.02""","E129°12’00.07""",하도습지
213,학골늪,경상남도 양산시 하북면 백록리,"N35°49’27.58""","E129°13’41.90""",저층습원
214,일광늪,부산광역시 기장군 기장읍 만화리,"N35°55’20.36""","E129°04’07.38""",소택지
215,신덕습지(부산),경상남도 김해시 대동면 초정리,"N36°02’47.48""","E129°14’09.68""",하도습지
216,낙동강하구,경상남도 김해시 대동면 수안리,"N35°58’16.28""","E129°10’07.20""",하구삼각주습지
217,적덕습지,경상북도 봉화군 봉화읍 적덕리,"N35°56’46.63""","E129°14’16.38""",하도습지
218,월호습지,경상북도 영주시 문수면 월호리,"N35°55’58.21""","E129°13’58.74""",하도습지
219,문단보습지,경상북도 영주시 이산면 신암리,"N36°00’33.92""","E129°10’42.41""",하도습지
220,늘못습지,경상북도 봉화군 명호면 관창리,"N35°59’22.79""","E129°12’35.42""",고층습원
221,퇴강습지,경상북도 상주시 함창읍 하갈리,"N35°36’47.18""","E129°26’51.82""",하도습지
222,경천호,경상북도 문경시 동로면 인곡리,"N35°35’56.66""","E129°27’50.64""",담수호습지
223,고평습지,경상북도 예천군 예천읍 고평리,"N35°39’55.16""","E129°22’13.00""",하도습지
224,대왕교습지,경상북도 예천군 호명면 내신리,"N35°40’01.39""","E129°22’13.53""",하도습지
225,달지습지,경상북도 예천군 용궁면 무이리,"N35°40’02.37""","E129°22’29.95""",하도습지
226,회룡포습지,경상북도 예천군 용궁면 대은리,"N35°39’59.10""","E129°22’27.22""",하도습지
227,삼강습지,경상북도 예천군 용궁면 향석리,"N35°40’01.38""","E129°22’21.70""",하도습지
228,오천습지,경상북도 예천군 호명면 월포리,"N35°40’06.14""","E129°22’27.66""",하도습지
229,경진습지,경상북도 예천군 개포면 동송리,"N35°39’48.69""","E129°22’33.25""",하도습지
230,석탑교습지,경상북도 안동시 북후면 석탑리,"N35°39’55.60""","E129°22’33.43""",하도습지
231,탄산리습지,경상북도 영주시 문수면 수도리,"N35°40’05.27""","E129°22’39.47""",하도습지
232,미호교습지,경상북도 예천군 보문면 작곡리,"N35°39’37.18""","E129°22’29.93""",하도습지
233,오신교습지,경상북도 예천군 보문면 오신리,"N35°39’56.14""","E129°22’39.19""",하도습지
234,평은습지,경상북도 영주시 평은면 강동리,"N35°39’47.31""","E129°22’36.39""",하도습지
235,안교습지,경상북도 안동시 남후면 하아리,"N35°39’17.51""","E129°22’50.33""",하도습지
236,병산리습지,경상북도 안동시 풍천면 하회리,"N35°39’36.66""","E129°22’33.17""",하도습지
237,마애리습지,경상북도 안동시 풍산읍 마애리,"N35°40’46.08""","E129°27’39.75""",하도습지
238,구담습지(안동),경상북도 안동시 풍천면 광덕리,"N35°44’52.51""","E129°28’08.11""",하도습지
239,검암습지,경상북도 안동시 풍산읍 회곡리,"N35°44’51.21""","E129°28’36.16""",하도습지
240,월평습지(안동),경상북도 안동시 남후면 무릉리,"N35°45’26.99""","E129°21’21.35""",하도습지
241,송티재습지,경상북도 안동시 도산면 분천리,"N35°46’22.15""","E129°16’32.65""",담수호습지
242,기사리습지,경상북도 안동시 예안면 기사리,"N35°46’30.11""","E129°17’23.63""",담수호습지
243,단사습지,경상북도 안동시 도산면 단천리,"N35°45’30.97""","E129°19’13.90""",하도습지
244,지촌습지,경상북도 안동시 예안면 귀단리,"N35°54’03.87""","E129°19’01.44""",담수호습지
245,벌티습지,경상북도 안동시 임동면 사월리,"N35°50’48.07""","E129°15’24.95""",담수호습지
246,뱃티재습지,경상북도 안동시 임동면 마령리,"N35°50’11.55""","E129°16’42.35""",담수호습지
247,마령습지,경상북도 안동시 임동면 마령리,"N35°54’35.28""","E129°18’56.63""",담수호습지
248,병성천습지,경상북도 상주시 사벌면 금흔리,"N35°22’04.31""","E127°08’42.34""",하도습지
249,낙상습지,경상북도 상주시 사벌면 원흥리,"N35°51’12.29""","E129°12’02.37""",하도습지
250,남천습지,경상북도 상주시 낙동면 운평리,"N35°50’48.60""","E129°13’30.29""",하도습지
251,중덕저수지,경상북도 상주시 사벌면 금흔리,"N35°53’57.78""","E129°13’36.79""",담수호습지
252,단밀습지,경상북도 의성군 단밀면 속암리,"N35°53’12.18""","E129°13’12.83""",하도습지
253,미천 보습지1,경상북도 안동시 일직면 구천리,"N35°53’01.00""","E129°11’23.80""",보습지
254,미천 보습지2,경상북도 안동시 일직면 광연리,"N35°42’25.13""","E128°22’33.04""",보습지
255,미천 보습지3,경상북도 의성군 단촌면 병방리,"N35°42’34.23""","E128°25’49.32""",보습지
256,위천 하도습지,경상북도 의성군 비안면 쌍계리,"N35°42’25.87""","E128°25’30.66""",하도습지
257,쌍계천 보습지,경상북도 의성군 봉양면 구산리,"N35°51’03.83""","E128°24’49.04""",보습지
258,남대천 보습지,경상북도 의성군 의성읍 원당리,"N35°49’32.51""","E128°27’29.27""",보습지
259,장기습지,경상남도 거창군 위천면 장기리,"N35°44’12.57""","E128°16’39.00""",하도습지
260,서당골습지,경상북도 김천시 부항면 유촌리,"N35°40’42.80""","E128°13’45.11""",소택지
261,구남습지,경상북도 김천시 부항면 희곡리,"N35°40’16.98""","E128°11’31.76""",하도습지
262,퉁점습지,경상북도 김천시 부항면 어전리,"N35°39’18.85""","E128°17’24.12""",하도습지
263,고제습지,경상남도 거창군 고제면 개명리,"N35°38’11.24""","E128°22’57.47""",인공호습지
264,학림지습지,경상남도 거창군 고제면 궁항리,"N35°39’29.61""","E128°19’56.16""",인공호습지
265,금천리 보습지,경상남도 함양군 안의면 금천리,"N35°45’54.59""","E128°17’06.30""",하도습지
